"Reporting Starts","Reporting Ends","Ad Name","Ad Delivery",Bid,"Bid Type","Ad Set Budget","Ad Set Budget Type","Amount Spent (USD)",Ends,"Website Purchases","Website Purchase ROAS (Return on Ad Spend)",Starts,"Campaign ID","Ad Set ID","Ad ID",Reach,Frequency,Impressions,"Ad Set Delivery","Clicks (All)","CPC (All) (USD)","CTR (All)","CPM (Cost per 1,000 Impressions) (USD)","Cost per 1,000 People Reached (USD)",ThruPlays,"Video Plays at 25%","Video Plays at 50%","Video Plays at 75%","Video Average Play Time","Video Plays","CTR (Link Click-Through Rate)","Unique CTR (Link Click-Through Rate)","Unique CTR (All)","CPC (Cost per Link Click) (USD)","Cost per Unique Link Click (USD)","Campaign Name","Ad Set Name"
2015-06-15,2021-03-08,"1.16 Retinol Video_Desktop_Product Purchasers LAL 1%_oCPM Action",not_delivering,0,CPA,15,Daily,8.13,2017-01-31,,,2017-01-16,6050530395942,6061244000342,6061244000742,852,1.0868544600939,926,inactive,6,1.355,0.64794816,8.77969762,9.54225352,,167,84,59,00:00:02,,0.43196544276458,0.46948356807512,0.70422535,2.0325,2.0325,"DR_Desktop_Product - Retinol","1.16 Retinol Video_Desktop_Product Purchasers LAL 1%_oCPM Action"
2015-06-15,2021-03-08,"1.16 Retinol Video_Desktop_Product Purchasers_oCPM Action",not_delivering,8,CPA,40,Daily,0,2017-01-31,,,2017-01-16,6050530395942,6061244000142,6061244000942,11,1.1818181818182,13,inactive,0,0,0,0,0,,6,3,1,00:00:01,,,0,0,,,"DR_Desktop_Product - Retinol","1.16 Retinol Video_Desktop_Product Purchasers_oCPM Action"
2015-06-15,2021-03-08,"1.16 Retinol Video_Desktop_Brand Purchasers_oCPM Action",not_delivering,8,CPA,40,Daily,7.5,2017-01-31,,,2017-01-16,6050530395942,6061243999942,6061244001342,364,1.4395604395604,524,inactive,3,2.5,0.57251908,14.3129771,20.6043956,,99,24,16,00:00:01,,0.38167938931298,0.54945054945055,0.82417582,3.75,3.75,"DR_Desktop_Product - Retinol","1.16 Retinol Video_Desktop_Brand Purchasers_oCPM Action"
2015-06-15,2021-03-08,"1.23 Oprah Retinol Static_Desktop_Retinol LAL 1%_CPC",not_delivering,0,CPA,5,Daily,5.62,2017-01-31,,,2017-01-23,6050530395942,6062310988142,6062311002542,1889,1.0121757543674,1912,inactive,5,1.124,0.26150628,2.93933054,2.97511911,,,,,00:00:13,,0.15690376569038,0.15881418740074,0.26469031,1.87333333,1.87333333,"DR_Desktop_Product - Retinol","1.23 Oprah Retinol Static_Desktop_Retinol LAL 1%_CPC"
2015-06-15,2021-03-08,"1.23 Oprah Retinol Static_Desktop_Product Purchasers_CPC",not_delivering,8,CPA,40,Daily,0,2017-01-31,,,2017-01-23,6050530395942,6062310974542,6062311007342,50,1,50,inactive,0,0,0,0,0,,,,,00:00:00,,,0,0,,,"DR_Desktop_Product - Retinol","1.23 Oprah Retinol Static_Desktop_Product Purchasers_CPC"
2015-06-15,2021-03-08,"1.23 Retinol Static_Desktop_Brand Purchasers_CPC",not_delivering,12,CPA,60,Daily,18.83,2017-01-31,2,10.19649495,2017-01-23,6050530395942,6062310995742,6062311015542,2452,1.7389885807504,4264,inactive,5,3.766,0.11726079,4.41604128,7.67944535,,,,,00:00:00,,0.093808630393996,0.163132137031,0.20391517,4.7075,4.7075,"DR_Desktop_Product - Retinol","1.23 Retinol Static_Desktop_Brand Purchasers_CPC"
2015-06-15,2021-03-08,"1.23 Oprah Retinol Static_Desktop_Product Purchasers LAL 1%_CPC",not_delivering,0,CPA,5,Daily,25.55,2017-01-31,,,2017-01-23,6050530395942,6062310979342,6062311018742,1302,1.0176651305684,1325,inactive,6,4.25833333,0.45283019,19.28301887,19.62365591,,,,,00:00:00,,0.37735849056604,0.38402457757296,0.46082949,5.11,5.11,"DR_Desktop_Product - Retinol","1.23 Oprah Retinol Static_Desktop_Product Purchasers LAL 1%_CPC"
2015-06-15,2021-03-08,"1.23 Retinol Static_Desktop_Product Purchasers_CPC",not_delivering,8,CPA,40,Daily,0,2017-01-31,,,2017-01-23,6050530395942,6062310985742,6062311028942,79,1.0506329113924,83,inactive,0,0,0,0,0,,,,,00:00:00,,,0,0,,,"DR_Desktop_Product - Retinol","1.23 Retinol Static_Desktop_Product Purchasers_CPC"
2015-06-15,2021-03-08,"1.23 Oprah Retinol Static_Desktop_Brand Purchasers_CPC",not_delivering,6,CPA,30,Daily,42.46,2017-01-31,,,2017-01-23,6050530395942,6062310976942,6062311036742,2166,1.1445060018467,2479,inactive,14,3.03285714,0.56474385,17.12787414,19.60295476,,,,,00:00:00,,0.28237192416297,0.32317636195753,0.64635272,6.06571429,6.06571429,"DR_Desktop_Product - Retinol","1.23 Oprah Retinol Static_Desktop_Brand Purchasers_CPC"
2015-06-15,2021-03-08,"1.23 Retinol Static_Desktop_Product Purchasers LAL 1%_CPC",not_delivering,0,CPA,5,Daily,31.56,2017-01-31,,,2017-01-23,6050530395942,6062310993142,6062311049542,1058,1.0132325141777,1072,inactive,12,2.63,1.11940299,29.44029851,29.82986767,,,,,00:00:00,,0.83955223880597,0.85066162570888,1.1342155,3.50666667,3.50666667,"DR_Desktop_Product - Retinol","1.23 Retinol Static_Desktop_Product Purchasers LAL 1%_CPC"
2015-06-15,2021-03-08,"1.23 Retinol Static_Desktop_Retinol LAL 1%_CPC",not_delivering,0,CPA,5,Daily,5,2017-01-31,,,2017-01-23,6050530395942,6062310997942,6062311065542,1518,1.0111989459816,1535,inactive,2,2.5,0.13029316,3.25732899,3.29380764,,,,,00:00:00,,0.13029315960912,0.13175230566535,0.13175231,2.5,2.5,"DR_Desktop_Product - Retinol","1.23 Retinol Static_Desktop_Retinol LAL 1%_CPC"
2015-06-15,2021-03-08,"2.1 Oprah Retinol No Copy Static_Desktop_Product Purchasers LAL 1%_CPC",not_delivering,0,CPA,5,Daily,29.02,2017-02-06,2,4.82425913,2017-02-01,6050530395942,6062869736942,6062869753142,4754,1.1851072780816,5634,not_delivering,30,0.96733333,0.53248136,5.15086972,6.10433319,,1,1,1,00:00:04,,0.3727369542066,0.44173327724022,0.61001262,1.38190476,1.38190476,"DR_Desktop_Product - Retinol","2.1 Oprah Retinol No Copy Static_Desktop_Product Purchasers LAL 1%_CPC"
2015-06-15,2021-03-08,"2.1 Oprah Retinol No Copy Static_RHS_Product Purchasers LAL 1%_CPC",not_delivering,0,CPA,5,Daily,44.48,2017-02-13,,,2017-02-01,6050530395542,6062869948342,6062869965942,10541,6.7467033488284,71117,not_delivering,55,0.80872727,0.07733735,0.62544821,4.2197135,,,,,00:00:00,,0.077337345501076,0.45536476615122,0.45536477,0.80872727,0.92666667,"DR Facebook_RHS_Retinol","2.1 Oprah Retinol No Copy Static_RHS_Product Purchasers LAL 1%_CPC"
2015-06-15,2021-03-08,"2.1 Oprah Retinol No Copy Static_RHS_Brand Purchasers_CPC",not_delivering,0,CPA,15,Daily,88.51,2017-02-06,10,11.9760479,2017-02-01,6050530395542,6062869944942,6062869970942,6193,13.365574035201,82773,not_delivering,44,2.01159091,0.05315743,1.06931004,14.29194252,,,,,00:00:00,,0.054365553984995,0.69433231067334,0.67818505,1.96688889,2.05837209,"DR Facebook_RHS_Retinol","2.1 Oprah Retinol No Copy Static_RHS_Brand Purchasers_CPC"
2015-06-15,2021-03-08,"2.1 Oprah Retinol No Copy Static_RHS_Product Purchasers_CPC",not_delivering,0,CPA,5,Daily,15.33,2017-02-06,4,25.11415525,2017-02-01,6050530395542,6062869947142,6062869974142,522,19.511494252874,10185,not_delivering,10,1.533,0.0981836,1.50515464,29.36781609,,,,,00:00:00,,0.088365243004418,1.5325670498084,1.72413793,1.70333333,1.91625,"DR Facebook_RHS_Retinol","2.1 Oprah Retinol No Copy Static_RHS_Product Purchasers_CPC"
2015-06-15,2021-03-08,"2.1 Oprah Retinol No Copy Static_RHS_Retinol LAL 1%_CPC",not_delivering,0,CPA,5,Daily,43.06,2017-02-13,4,6.73478867,2017-02-01,6050530395542,6062869945142,6062869980142,13699,5.4909847434119,75221,not_delivering,45,0.95688889,0.05982372,0.57244652,3.14329513,,,,,00:00:00,,0.05583547147738,0.29929191911818,0.30659172,1.0252381,1.0502439,"DR Facebook_RHS_Retinol","2.1 Oprah Retinol No Copy Static_RHS_Retinol LAL 1%_CPC"
2015-06-15,2021-03-08,"2.1 Oprah Retinol No Copy Static_Desktop_Product Purchasers_CPC",not_delivering,0,CPA,5,Daily,6.45,2017-02-06,2,48.99224806,2017-02-02,6050530395942,6062994387342,6062994386942,102,1.4411764705882,147,not_delivering,2,3.225,1.36054422,43.87755102,63.23529412,,,,,00:00:00,,1.3605442176871,1.9607843137255,1.96078431,3.225,3.225,"DR_Desktop_Product - Retinol","2.1 Oprah Retinol No Copy Static_Desktop_Product Purchasers_CPC"
2015-06-15,2021-03-08,"2.1 Oprah Retinol No Copy Static_Desktop_Brand Purchasers_CPC",not_delivering,0,CPA,5,Daily,19.38,2017-02-06,2,7.37874097,2017-02-02,6050530395942,6062994387142,6062994387542,2804,1.3562767475036,3803,not_delivering,11,1.76181818,0.28924533,5.09597686,6.91155492,,,,,00:00:00,,0.18406521167499,0.24964336661912,0.39229672,2.76857143,2.76857143,"DR_Desktop_Product - Retinol","2.1 Oprah Retinol No Copy Static_Desktop_Brand Purchasers_CPC"
2015-06-15,2021-03-08,"2.1 Oprah Retinol No Copy Static_Desktop_Brand Purchasers_CPC",not_delivering,0,CPA,5,Daily,0,2017-02-06,2,,2017-02-02,6050530395942,6062994387142,6063011723942,548,1.1113138686131,609,not_delivering,1,0,0.16420361,0,0,,,,,00:00:00,,,0,0.18248175,,,"DR_Desktop_Product - Retinol","2.1 Oprah Retinol No Copy Static_Desktop_Brand Purchasers_CPC"
2015-06-15,2021-03-08,"2.1 Oprah Retinol No Copy Static_Desktop_Product Purchasers_CPC",not_delivering,0,CPA,5,Daily,0,2017-02-06,,,2017-02-02,6050530395942,6062994387342,6063011729542,91,1.2637362637363,115,not_delivering,0,0,0,0,0,,,,,00:00:00,,,0,0,,,"DR_Desktop_Product - Retinol","2.1 Oprah Retinol No Copy Static_Desktop_Product Purchasers_CPC"
2015-06-15,2021-03-08,"2.7 New Retinol Watercolor Static_RHS_Brand Purchasers_CPC",not_delivering,0,CPA,20,Daily,159.43,2017-02-15,32,18.74145393,2017-02-07,6050530395542,6063011806142,6063011805342,8066,17.384329283412,140222,not_delivering,74,2.15445946,0.05277346,1.13698278,19.76568311,,,,,00:00:00,,0.050633994665602,0.83064716092239,0.8554426,2.24549296,2.37955224,"DR Facebook_RHS_Retinol","2.7 New Retinol Watercolor Static_RHS_Brand Purchasers_CPC"
2015-06-15,2021-03-08,"2.7 New Retinol Watercolor Static_RHS_Product Purchasers_CPC",not_delivering,0,CPA,15,Daily,19.06,2017-02-15,6,37.0409234,2017-02-07,6050530395542,6063011806542,6063011805542,650,28.138461538462,18290,not_delivering,10,1.906,0.05467469,1.04209951,29.32307692,,,,,00:00:00,,0.054674685620558,0.92307692307692,1.07692308,1.906,3.17666667,"DR Facebook_RHS_Retinol","2.7 New Retinol Watercolor Static_RHS_Product Purchasers_CPC"
2015-06-15,2021-03-08,"2.7 New Retinol Watercolor Static_RHS_Retinol LAL 1%_CPC",not_delivering,0,CPA,5,Daily,40.77,2017-02-15,,,2017-02-07,6050530395542,6063011805742,6063011806342,12733,5.196968507029,66173,not_delivering,35,1.16485714,0.05289166,0.61611231,3.20191628,,,,,00:00:00,,0.052891662762758,0.25916908819603,0.2670227,1.16485714,1.23545455,"DR Facebook_RHS_Retinol","2.7 New Retinol Watercolor Static_RHS_Retinol LAL 1%_CPC"
2015-06-15,2021-03-08,"2.7 New Retinol Watercolor Static_RHS_Product Purchasers LAL 1%_CPC",not_delivering,0,CPA,5,Daily,42.11,2017-02-15,,,2017-02-07,6050530395542,6063011805942,6063011806742,7130,5.8598877980365,41781,not_delivering,32,1.3159375,0.07658984,1.00787439,5.90603086,,,,,00:00:00,,0.083770134750245,0.40673211781206,0.39270687,1.20314286,1.45206897,"DR Facebook_RHS_Retinol","2.7 New Retinol Watercolor Static_RHS_Product Purchasers LAL 1%_CPC"
2015-06-15,2021-03-08,"2.23 New Retinol Watercolor Static_RHS_Product Purchasers_CPC",not_delivering,0,CPA,5,Daily,21.69,2017-02-28,,,2017-02-23,6050530395542,6063078441942,6063078442142,541,11.062846580407,5985,not_delivering,6,3.615,0.10025063,3.62406015,40.09242144,,,,,00:00:00,,0.11695906432749,1.2939001848429,1.1090573,3.09857143,3.09857143,"DR Facebook_RHS_Retinol","2.23 New Retinol Watercolor Static_RHS_Product Purchasers_CPC"
2015-06-15,2021-03-08,"2.23 New Retinol Watercolor Static_RHS_Retinol LAL 1%_CPC",not_delivering,0,CPA,5,Daily,24,2017-02-28,2,8.12291667,2017-02-23,6050530395542,6063078441542,6063078442342,6147,4.9128029933301,30199,not_delivering,20,1.2,0.06622736,0.7947283,3.90434358,,,,,00:00:00,,0.062915990595715,0.29282576866764,0.29282577,1.26315789,1.33333333,"DR Facebook_RHS_Retinol","2.23 New Retinol Watercolor Static_RHS_Retinol LAL 1%_CPC"
2015-06-15,2021-03-08,"2.23 New Retinol Watercolor Static_RHS_Brand Purchasers_CPC",not_delivering,0,CPA,15,Daily,88.24,2017-02-28,8,8.84916138,2017-02-23,6050530395542,6063078441742,6063078442742,6591,7.7026247913822,50768,not_delivering,35,2.52114286,0.06894107,1.73810274,13.38795327,,,,,00:00:00,,0.070910809959029,0.51585495372478,0.50068275,2.45111111,2.59529412,"DR Facebook_RHS_Retinol","2.23 New Retinol Watercolor Static_RHS_Brand Purchasers_CPC"
2015-06-15,2021-03-08,"2.23 New Retinol Watercolor Static_RHS_Product Purchasers LAL 1%_CPC",not_delivering,0,CPA,5,Daily,29.98,2017-02-28,,,2017-02-23,6050530395542,6063078442542,6063078442942,6742,5.109759715218,34450,not_delivering,21,1.42761905,0.06095791,0.87024673,4.44675171,,,,,00:00:00,,0.058055152394775,0.28181548501928,0.29664788,1.499,1.57789474,"DR Facebook_RHS_Retinol","2.23 New Retinol Watercolor Static_RHS_Product Purchasers LAL 1%_CPC"
2015-06-15,2021-03-08,"2.16 Oprah Retinol No Copy Static_RHS_Product Purchasers LAL 1%_CPC",not_delivering,0,CPA,5,Daily,34.7,2017-02-22,6,17.29106628,2017-02-16,6050530395542,6063078554142,6063078553742,5343,7.2367583754445,38666,not_delivering,36,0.96388889,0.09310505,0.89742927,6.49447876,,,,,00:00:00,,0.082760047587027,0.59891446752761,0.6550627,1.084375,1.084375,"DR Facebook_RHS_Retinol","2.16 Oprah Retinol No Copy Static_RHS_Product Purchasers LAL 1%_CPC"
2015-06-15,2021-03-08,"2.16 Oprah Retinol No Copy Static_RHS_Brand Purchasers_CPC",not_delivering,0,CPA,15,Daily,101.89,2017-02-22,21,20.53194622,2017-02-16,6050530395542,6063078554342,6063078553942,6001,11.747375437427,70496,not_delivering,42,2.42595238,0.05957785,1.44533023,16.97883686,,,,,00:00:00,,0.059577848388561,0.64989168471921,0.64989168,2.42595238,2.6125641,"DR Facebook_RHS_Retinol","2.16 Oprah Retinol No Copy Static_RHS_Brand Purchasers_CPC"
2015-06-15,2021-03-08,"2.16 Oprah Retinol No Copy Static_RHS_Product Purchasers_CPC",not_delivering,0,CPA,5,Daily,10.75,2017-02-22,2,17.11627907,2017-02-16,6050530395542,6063078555142,6063078554542,531,23.084745762712,12258,not_delivering,7,1.53571429,0.05710556,0.8769783,20.24482109,,,,,00:00:00,,0.057105563713493,1.1299435028249,1.1299435,1.53571429,1.79166667,"DR Facebook_RHS_Retinol","2.16 Oprah Retinol No Copy Static_RHS_Product Purchasers_CPC"
2015-06-15,2021-03-08,"2.16 Oprah Retinol No Copy Static_RHS_Retinol LAL 1%_CPC",not_delivering,0,CPA,5,Daily,31.93,2017-02-22,,,2017-02-16,6050530395542,6063078554742,6063078554942,7568,6.7003171247357,50708,not_delivering,28,1.14035714,0.05521811,0.62968368,4.21908034,,,,,00:00:00,,0.053246036128422,0.35676532769556,0.36997886,1.18259259,1.18259259,"DR Facebook_RHS_Retinol","2.16 Oprah Retinol No Copy Static_RHS_Retinol LAL 1%_CPC"
2015-06-15,2021-03-08,"2.16 Retinol Rewind GIF_Desktop_Product Purchasers_CPC",not_delivering,0,CPA,10,Daily,0,2017-02-22,,,2017-02-16,6050530395942,6063079451742,6063079476542,52,1.4038461538462,73,not_delivering,0,0,0,0,0,,5,2,1,00:00:02,,,0,0,,,"DR_Desktop_Product - Retinol","2.16 Retinol Rewind GIF_Desktop_Product Purchasers_CPC"
2015-06-15,2021-03-08,"2.16 Retinol Rewind GIF_Desktop_Product Purchasers LAL 1%_CPC",not_delivering,0,CPA,25,Daily,69.19,2017-02-22,4,6.69171846,2017-02-16,6050530395942,6063079460342,6063079481142,4018,1.2332005973121,4955,not_delivering,32,2.1621875,0.64581231,13.96367306,17.22000996,,432,218,145,00:00:02,,0.18163471241171,0.22399203583873,0.6470881,7.68777778,7.68777778,"DR_Desktop_Product - Retinol","2.16 Retinol Rewind GIF_Desktop_Product Purchasers LAL 1%_CPC"
2015-06-15,2021-03-08,"2.16 Retinol Rewind GIF_Desktop_Brand Purchasers_CPC",not_delivering,0,CPA,10,Daily,27.03,2017-02-22,2,5.91934887,2017-02-16,6050530395942,6063079455942,6063079484542,1511,1.3957643944408,2109,not_delivering,7,3.86142857,0.33191086,12.81650071,17.88881535,,143,66,40,00:00:02,,0.23707918444761,0.26472534745202,0.39708802,5.406,6.7575,"DR_Desktop_Product - Retinol","2.16 Retinol Rewind GIF_Desktop_Brand Purchasers_CPC"
2015-06-15,2021-03-08,"2.7 Retinol GIF_Desktop_Product Purchasers LAL 1%_CPC",not_delivering,0,CPA,25,Daily,28.71,2017-02-15,,,2017-02-07,6050530395942,6063079647742,6063079646342,2073,1.1900627110468,2467,not_delivering,16,1.794375,0.64856101,11.63761654,13.84949349,,555,282,177,00:00:02,,0.24321037697608,0.28943560057887,0.67534973,4.785,4.785,"DR_Desktop_Product - Retinol","2.7 Retinol GIF_Desktop_Product Purchasers LAL 1%_CPC"
2015-06-15,2021-03-08,"2.7 Retinol GIF_Desktop_Brand Purchasers_CPC",not_delivering,0,CPA,25,Daily,17.38,2017-02-15,,,2017-02-07,6050530395942,6063079647542,6063079646542,1390,1.4597122302158,2029,not_delivering,8,2.1725,0.3942829,8.56579596,12.50359712,,423,176,111,00:00:01,,0.19714144898965,0.2158273381295,0.43165468,4.345,5.79333333,"DR_Desktop_Product - Retinol","2.7 Retinol GIF_Desktop_Brand Purchasers_CPC"
2015-06-15,2021-03-08,"2.7 Retinol GIF_Desktop_Product Purchasers_CPC",not_delivering,0,CPA,25,Daily,0,2017-02-15,,,2017-02-07,6050530395942,6063079646742,6063079646942,44,1.6136363636364,71,not_delivering,0,0,0,0,0,,16,6,5,00:00:06,,,0,0,,,"DR_Desktop_Product - Retinol","2.7 Retinol GIF_Desktop_Product Purchasers_CPC"
2015-06-15,2021-03-08,"2.23 Retinol GIF_Desktop_Brand Purchasers_CPC",not_delivering,0,CPA,6,Daily,4.97,2017-02-28,,,2017-02-23,6050530395942,6063080129142,6063080128142,176,1.1420454545455,201,inactive,1,4.97,0.49751244,24.72636816,28.23863636,,94,47,28,00:00:03,,0.49751243781095,0.56818181818182,0.56818182,4.97,4.97,"DR_Desktop_Product - Retinol","2.23 Retinol GIF_Desktop_Brand Purchasers_CPC"
2015-06-15,2021-03-08,"2.23 Retinol GIF_Desktop_Product Purchasers_CPC",not_delivering,0,CPA,10,Daily,6.82,2017-02-28,,,2017-02-23,6050530395942,6063080128342,6063080128542,51,1.2156862745098,62,inactive,1,6.82,1.61290323,110,133.7254902,,27,15,11,00:00:02,,1.6129032258065,1.9607843137255,1.96078431,6.82,6.82,"DR_Desktop_Product - Retinol","2.23 Retinol GIF_Desktop_Product Purchasers_CPC"
2015-06-15,2021-03-08,"2.23 Retinol GIF_Desktop_Product Purchasers LAL 1%_CPC",not_delivering,0,CPA,6,Daily,0,2017-02-28,,,2017-02-23,6050530395942,6063080128742,6063080128942,323,1.1733746130031,379,inactive,4,0,1.05540897,0,0,,220,124,79,00:00:03,,,0,1.23839009,,,"DR_Desktop_Product - Retinol","2.23 Retinol GIF_Desktop_Product Purchasers LAL 1%_CPC"
2015-06-15,2021-03-08,"3.1 Retinol Rewind GIF_Desktop_Product Purchasers LAL 1%_CPC",not_delivering,0,CPA,15,Daily,60.62,2017-03-07,2,2.96931706,2017-03-01,6050530395942,6064623801342,6064623800942,5293,1.1964859248063,6333,not_delivering,40,1.5155,0.63161219,9.57208274,11.45286227,,801,361,235,00:00:03,,0.23685457129323,0.28339316077839,0.68014359,4.04133333,4.04133333,"DR_Desktop_Product - Retinol","3.1 Retinol Rewind GIF_Desktop_Product Purchasers LAL 1%_CPC"
2015-06-15,2021-03-08,"3.1 Retinol Rewind GIF_Desktop_Product Purchasers_CPC",not_delivering,14,CPA,70,Daily,7.79,2017-03-07,2,31.83568678,2017-03-01,6050530395942,6064623801742,6064623801142,188,1.2606382978723,237,not_delivering,1,7.79,0.42194093,32.86919831,41.43617021,,28,8,6,00:00:03,,0.84388185654008,1.063829787234,0.53191489,3.895,3.895,"DR_Desktop_Product - Retinol","3.1 Retinol Rewind GIF_Desktop_Product Purchasers_CPC"
2015-06-15,2021-03-08,"3.9 Retinol Green Claim Static_Desktop_Product Purchasers_CPC",not_delivering,0,CPA,45,Daily,115.96,2017-03-15,19,18.43480511,2017-03-09,6050530395942,6064864501142,6064864516742,1378,2.4230769230769,3339,not_delivering,25,4.6384,0.74872716,34.72896077,84.1509434,,,,,00:00:00,,0.50913447139862,1.1611030478955,1.52394775,6.82117647,7.2475,"DR_Desktop_Product - Retinol","3.9 Retinol Green Claim Static_Desktop_Product Purchasers_CPC"
2015-06-15,2021-03-08,"3.9 Retinol Green Claim Static_Desktop_Product Purchasers LAL 1%_CPC",not_delivering,0,CPA,20,Daily,141.74,2017-03-15,,,2017-03-09,6050530395942,6064864508942,6064864538142,8706,1.1626464507236,10122,not_delivering,72,1.96861111,0.71132187,14.00316143,16.28072594,,,,,00:00:00,,0.49397352301917,0.5513439007581,0.79255686,2.8348,2.95291667,"DR_Desktop_Product - Retinol","3.9 Retinol Green Claim Static_Desktop_Product Purchasers LAL 1%_CPC"
2015-06-15,2021-03-08,"3.16 Retinol Face Animation GIF_Desktop_Product Purchasers_CPC",not_delivering,12,CPA,60,Daily,55.06,2017-03-24,4,5.7210316,2017-03-16,6050530395942,6065854715342,6065854714942,860,2.0093023255814,1728,inactive,16,3.44125,0.92592593,31.86342593,64.02325581,,725,421,294,00:00:04,,0.46296296296296,0.93023255813953,1.86046512,6.8825,6.8825,"DR_Desktop_Product - Retinol","3.16 Retinol Face Animation GIF_Desktop_Product Purchasers_CPC"
2015-06-15,2021-03-08,"3.16 Retinol Face Animation GIF_Desktop_Product Purchasers LAL 1%_CPC",not_delivering,0,CPA,20,Daily,162.58,2017-03-24,2,1.47619633,2017-03-16,6050530395942,6065854715142,6065854715542,6343,1.1004256660886,6980,inactive,153,1.06261438,2.19197708,23.29226361,25.6314047,,3348,2067,1501,00:00:04,,1.1747851002865,1.2769982658048,2.14409585,1.98268293,2.00716049,"DR_Desktop_Product - Retinol","3.16 Retinol Face Animation GIF_Desktop_Product Purchasers LAL 1%_CPC"
2015-06-15,2021-03-08,"Retinol Oprah No Copy_Desktop_Retinol Product Purchasers_6) CPC_4) Static",not_delivering,0,CPA,35,Daily,28.17,2017-03-31,2,5.50230742,2017-03-24,6050530395942,6066411928142,6066411937942,822,2.1423357664234,1761,inactive,7,4.02428571,0.39750142,15.99659284,34.27007299,,,,,00:00:00,,0.28392958546281,0.48661800486618,0.60827251,5.634,7.0425,"DR_Desktop_Product - Retinol","3.24 Retinol Oprah No Copy_Desktop_Retinol Product Purchasers_6) CPC_4) Static"
2015-06-15,2021-03-08,"Retinol Oprah No Copy_Desktop_Retinol Product Purchasers Lookalike 1%_6) CPC_4) Static",not_delivering,0,CPA,10,Daily,62.95,2017-03-31,2,2.06513106,2017-03-24,6050530395942,6066411928742,6066411944142,7881,1.1324704986677,8925,inactive,56,1.12410714,0.62745098,7.05322129,7.98756503,,,,,00:00:00,,0.3921568627451,0.44410607790889,0.65981474,1.79857143,1.79857143,"DR_Desktop_Product - Retinol","3.24 Retinol Oprah No Copy_Desktop_Retinol Product Purchasers Lookalike 1%_6) CPC_4) Static"
2015-06-15,2021-03-08,"8.1 Retinol Static_RHS_Brand Purchasers Lookalike 1%_oCPM Action",not_delivering,900,ABSOLUTE_OCPM,20,Daily,278.86,2016-08-17,8,1.93878649,2016-08-01,6050530395542,6050530401542,6050530420142,27392,3.3881790303738,92809,not_delivering,84,3.3197619,0.09050846,3.0046655,10.18034463,,,,,00:00:00,,0.093740908748074,0.28840537383178,0.27745327,3.20528736,3.52987342,"DR Facebook_RHS_Retinol","8.1 Retinol Static_RHS_Brand Purchasers Lookalike 1%_oCPM Action"
